RegionName,State_x,2008-01,2016-12,HouseValueChange,County,State_y,Abbreviation,Total,White,Black,Asian,Others,White %,Black %,Asian %,Others %,HouseValueChange %
Victoria,TX,113200.0,148600,35400.0,Victoria,Texas,TX,4964,16011,1535,500,-13082,3.2254230459307007,0.3092264302981467,0.10072522159548752,-2.6353746978243358,0.3127208480565371
Ozaukee,WI,246600.0,252300,5700.0,Ozaukee,Wisconsin,WI,2173,982,58,591,542,0.4519098021168891,0.026691210308329497,0.271974229176254,0.24942475839852735,0.023114355231143552
Hunt,TX,91200.0,92100,900.0,Hunt,Texas,TX,6493,148,-120,455,6010,0.022793777914677345,-0.01848144155244109,0.07007546588633913,0.9256121977514246,0.009868421052631578
Muskingum,OH,99100.0,99700,600.0,Muskingum,Ohio,OH,759,-376,-83,108,1110,-0.4953886693017128,-0.1093544137022398,0.1422924901185771,1.4624505928853757,0.006054490413723511
Benton,OR,264600.0,309300,44700.0,Benton,Oregon,OR,6415,5007,42,1283,83,0.7805144193296959,0.0065471551052221355,0.2,0.01293842556508184,0.1689342403628118
Rockdale,GA,156400.0,124300,-32100.0,Rockdale,Georgia,GA,6129,-6374,13706,38,-1241,-1.0399738945994452,2.236253875020395,0.006200032631750694,-0.20248001305270028,-0.20524296675191817
Walton,GA,164900.0,159200,-5700.0,Walton,Georgia,GA,4855,2506,1784,228,337,0.5161688980432544,0.3674562306900103,0.046961894953656026,0.0694129763130793,-0.03456640388114009
Jefferson,WI,173700.0,175100,1400.0,Jefferson,Wisconsin,WI,4474,2342,421,280,1431,0.5234689316048279,0.09409924005364327,0.06258381761287439,0.31984801072865443,0.008059873344847437
Midland,MI,116600.0,121400,4800.0,Midland,Michigan,MI,881,-252,473,569,91,-0.28603859250851305,0.5368898978433598,0.6458569807037458,0.10329171396140747,0.0411663807890223
Caldwell,NC,102200.0,96900,-5300.0,Caldwell,North Carolina,NC,2152,1403,-85,34,800,0.6519516728624535,-0.039498141263940516,0.01579925650557621,0.3717472118959108,-0.05185909980430528
Madison,KY,130100.0,141500,11400.0,Madison,Kentucky,KY,6194,4910,1543,302,-561,0.7927026154342912,0.24911204391346464,0.0487568614788505,-0.0905715208266064,0.08762490392006149
Lee,MS,134500.0,120800,-13700.0,Lee,Mississippi,MS,5058,804,3423,191,640,0.15895610913404504,0.6767497034400949,0.03776196124950573,0.1265322261763543,-0.10185873605947955
Newport,RI,361900.0,352100,-9800.0,Newport,Rhode Island,RI,1139,-1093,14,548,1670,-0.9596136962247586,0.012291483757682178,0.4811237928007024,1.466198419666374,-0.027079303675048357
Bannock,ID,140600.0,147200,6600.0,Bannock,Idaho,ID,3774,2728,63,165,818,0.7228404875463699,0.016693163751987282,0.04372019077901431,0.21674615792262847,0.04694167852062589
Limestone,AL,146100.0,144600,-1500.0,Limestone,Alabama,AL,16343,11516,1912,585,2330,0.7046441901731628,0.11699198433580126,0.035795141650859695,0.14256868384017626,-0.01026694045174538
Howard,IN,100300.0,85900,-14400.0,Howard,Indiana,IN,-880,-1823,101,31,811,2.0715909090909093,-0.11477272727272728,-0.035227272727272725,-0.9215909090909092,-0.14356929212362912
Josephine,OR,235600.0,237500,1900.0,Josephine,Oregon,OR,2977,1642,132,50,1153,0.5515619751427612,0.044339939536446084,0.01679543164259321,0.3873026536781996,0.008064516129032258
Talladega,AL,97700.0,89900,-7800.0,Talladega,Alabama,AL,881,-728,543,204,862,-0.8263337116912599,0.6163450624290578,0.2315550510783201,0.9784335981838821,-0.07983623336745138
Clinton,NY,108100.0,117700,9600.0,Clinton,New York,NY,-485,-2067,801,351,430,4.261855670103094,-1.6515463917525772,-0.7237113402061855,-0.8865979381443299,0.08880666049953746
Orange,TX,90600.0,98300,7700.0,Orange,Texas,TX,1174,1722,-338,67,-277,1.4667802385008517,-0.2879045996592845,0.05706984667802385,-0.23594548551959116,0.08498896247240618
Clearfield,PA,62100.0,64200,2100.0,Clearfield,Pennsylvania,PA,-1709,-2222,-233,82,664,1.3001755412521945,0.136337039204213,-0.047981275599765935,-0.3885313048566413,0.033816425120772944
Vermilion,IL,61100.0,56000,-5100.0,Vermilion,Illinois,IL,-1550,-2273,1423,310,-1010,1.4664516129032257,-0.9180645161290324,-0.2,0.6516129032258065,-0.08346972176759411
Manitowoc,WI,,113200,,Manitowoc,Wisconsin,WI,-575,-1212,-62,327,372,2.1078260869565217,0.10782608695652174,-0.5686956521739129,-0.6469565217391304,
Cascade,MT,151800.0,178500,26700.0,Cascade,Montana,MT,161,-530,-310,218,783,-3.291925465838509,-1.9254658385093169,1.3540372670807452,4.863354037267081,0.17588932806324112
Burleigh,ND,165500.0,263300,97800.0,Burleigh,North Dakota,ND,13366,11390,768,166,1042,0.8521622026036211,0.05745922489899745,0.012419572048481221,0.0779590004489002,0.5909365558912387
Wilson,NC,127800.0,120200,-7600.0,Wilson,North Carolina,NC,5044,1068,2155,165,1656,0.21173671689135606,0.42724028548770815,0.03271213322759715,0.3283108643933386,-0.0594679186228482
Maury,TN,133600.0,157300,23700.0,Maury,Tennessee,TN,6064,5771,-110,325,78,0.9516820580474934,-0.018139841688654356,0.05359498680738786,0.012862796833773086,0.17739520958083832
Cattaraugus,NY,69100.0,73100,4000.0,Cattaraugus,New York,NY,-1672,-2848,440,148,588,1.7033492822966507,-0.2631578947368421,-0.08851674641148326,-0.35167464114832536,0.05788712011577424
Cayuga,NY,99100.0,114500,15400.0,Cayuga,New York,NY,-1279,-1747,292,8,168,1.36591086786552,-0.2283033620015637,-0.006254886630179828,-0.1313526192337764,0.15539858728557013
Glynn,GA,214700.0,169900,-44800.0,Glynn,Georgia,GA,8009,2091,2040,143,3735,0.2610812835559995,0.2547134473717068,0.017854913222624547,0.4663503558496691,-0.20866325104797392
Scioto,OH,59200.0,70000,10800.0,Scioto,Ohio,OH,962,824,64,40,34,0.8565488565488566,0.06652806652806653,0.04158004158004158,0.035343035343035345,0.18243243243243243
Elmore,AL,185100.0,150300,-34800.0,Elmore,Alabama,AL,4008,3449,472,13,74,0.8605289421157685,0.11776447105788425,0.003243512974051896,0.018463073852295408,-0.1880064829821718
Raleigh,WV,77800.0,78400,600.0,Raleigh,West Virginia,WV,-973,-1953,-330,97,1213,2.0071942446043165,0.3391572456320658,-0.09969167523124356,-1.246659815005139,0.007712082262210797
Henderson,TX,121900.0,125600,3700.0,Henderson,Texas,TX,433,2845,258,176,-2846,6.5704387990762125,0.5958429561200924,0.4064665127020785,-6.572748267898383,0.030352748154224774
Island,WA,340400.0,345900,5500.0,Island,Washington,WA,-936,-3018,1162,505,415,3.2243589743589745,-1.2414529914529917,-0.5395299145299145,-0.4433760683760684,0.01615746180963572
Rockwall,TX,191700.0,249500,57800.0,Rockwall,Texas,TX,14796,17268,418,357,-3247,1.167072181670722,0.02825087861584212,0.024128142741281427,-0.21945120302784535,0.3015127803860198
Frederick,VA,254500.0,223400,-31100.0,Frederick,Virginia,VA,9895,8738,78,236,843,0.8830722587165235,0.007882769075290551,0.02385042950985346,0.08519454269833249,-0.12220039292730844
Franklin,WA,128600.0,191500,62900.0,Franklin,Washington,WA,18569,20270,679,554,-2934,1.0916042867144164,0.03656632021110453,0.02983467068770532,-0.15800527761322636,0.4891135303265941
Somerset,PA,86400.0,88900,2500.0,Somerset,Pennsylvania,PA,-1626,-2519,330,35,528,1.54920049200492,-0.2029520295202952,-0.021525215252152518,-0.3247232472324723,0.028935185185185185
Sullivan,NY,175800.0,122800,-53000.0,Sullivan,New York,NY,-355,-1602,44,198,1005,4.512676056338028,-0.123943661971831,-0.5577464788732395,-2.830985915492957,-0.3014789533560865
Christian,MO,134800.0,144800,10000.0,Christian,Missouri,MO,9346,8882,-135,207,392,0.9503530922319708,-0.014444682216991226,0.02214851273271988,0.04194307725230045,0.07418397626112759
Kosciusko,IN,132700.0,140700,8000.0,Kosciusko,Indiana,IN,2435,3629,209,200,-1603,1.4903490759753593,0.08583162217659138,0.08213552361396304,-0.6583162217659138,0.06028636021100226
Payne,OK,124900.0,143100,18200.0,Payne,Oklahoma,OK,2191,-708,179,749,1971,-0.3231401186672752,0.08169785486079416,0.34185303514377,0.8995892286627111,0.14571657325860687
Twin Falls,ID,151300.0,162200,10900.0,Twin Falls,Idaho,ID,8229,7001,407,711,110,0.8507716611982015,0.049459229554016285,0.08640174990885892,0.01336735933892332,0.07204230006609386
Cheshire,NH,194400.0,173300,-21100.0,Cheshire,New Hampshire,NH,-925,-1675,87,332,331,1.8108108108108107,-0.09405405405405404,-0.3589189189189189,-0.35783783783783785,-0.10853909465020577
Erie,OH,121300.0,116300,-5000.0,Erie,Ohio,OH,-1408,-1757,-507,-66,922,1.247869318181818,0.3600852272727273,0.046875,-0.6548295454545454,-0.041220115416323165
White,AR,92500.0,100400,7900.0,White,Arkansas,AR,5189,4441,242,304,202,0.8558489111582193,0.04663711697822316,0.058585469261900176,0.03892850260165735,0.08540540540540541
Bartholomew,IN,108100.0,130900,22800.0,Bartholomew,Indiana,IN,5594,-195,334,2525,2930,-0.03485877726135145,0.059706828745084026,0.4513764747944226,0.5237754737218449,0.21091581868640147
Lancaster,SC,132900.0,138800,5900.0,Lancaster,South Carolina,SC,9979,8283,-626,453,1869,0.8300430904900291,-0.06273173664695861,0.04539533019340615,0.1872933159635234,0.04439428141459744
Valencia,NM,138800.0,124100,-14700.0,Valencia,New Mexico,NM,5076,15708,-227,-142,-10263,3.0945626477541373,-0.04472025216706068,-0.027974783293932232,-2.021867612293144,-0.10590778097982709
Rockingham,VA,195800.0,179500,-16300.0,Rockingham,Virginia,VA,4865,3472,358,146,889,0.7136690647482015,0.0735868448098664,0.030010277492291883,0.18273381294964028,-0.08324821246169561
Van Buren,MI,,119300,,Van Buren,Michigan,MI,-2643,-3014,-1036,131,1276,1.140370790768067,0.3919788119561105,-0.049564888384411664,-0.4827847143397654,
Leavenworth,KS,148500.0,156600,8100.0,Leavenworth,Kansas,KS,5347,3387,201,271,1488,0.6334393117636058,0.03759117262016084,0.05068262577146063,0.2782868898447728,0.05454545454545454
Cole,MO,146800.0,144600,-2200.0,Cole,Missouri,MO,2979,804,1566,-74,683,0.26988922457200404,0.525679758308157,-0.02484055052030883,0.2292715676401477,-0.014986376021798364
Umatilla,OR,133300.0,155100,21800.0,Umatilla,Oregon,OR,3330,1964,144,-125,1347,0.5897897897897898,0.04324324324324325,-0.03753753753753754,0.4045045045045045,0.16354088522130533
Cape Girardeau,MO,122300.0,138200,15900.0,Cape Girardeau,Missouri,MO,5423,2881,1884,318,340,0.531255762493085,0.3474091831089803,0.058639129633044434,0.06269592476489028,0.13000817661488143
Lewis,WA,190200.0,177600,-12600.0,Lewis,Washington,WA,2288,2447,249,400,-808,1.069493006993007,0.10882867132867133,0.17482517482517482,-0.3531468531468531,-0.06624605678233439
Natrona,WY,179200.0,197900,18700.0,Natrona,Wyoming,WY,9160,8775,283,112,-10,0.9579694323144105,0.030895196506550218,0.012227074235807859,-0.001091703056768559,0.10435267857142858
Polk,OR,231100.0,251200,20100.0,Polk,Oregon,OR,3564,3783,145,208,-572,1.0614478114478114,0.04068462401795735,0.05836139169472504,-0.16049382716049382,0.08697533535266118
Coryell,TX,106300.0,99900,-6400.0,Coryell,Texas,TX,3615,2914,-2957,332,3326,0.8060857538035962,-0.8179806362378976,0.09183955739972338,0.920055325034578,-0.060206961429915336
Clinton,MI,137800.0,159000,21200.0,Clinton,Michigan,MI,7681,6592,357,781,-49,0.8582215857310246,0.04647832313500847,0.10167946881916418,-0.0063793776851972395,0.15384615384615385
Anderson,TN,117600.0,124900,7300.0,Anderson,Tennessee,TN,2162,1626,-375,304,607,0.7520814061054579,-0.17345050878815912,0.14061054579093432,0.2807585568917669,0.06207482993197279
Allegany,MD,94600.0,83500,-11100.0,Allegany,Maryland,MD,641,-1556,1682,148,367,-2.427457098283931,2.6240249609984403,0.2308892355694228,0.5725429017160687,-0.11733615221987315
Forrest,MS,105100.0,120400,15300.0,Forrest,Mississippi,MS,-2133,-2713,708,-289,161,1.2719174871073606,-0.3319268635724332,0.1354899203000469,-0.07548054383497421,0.1455756422454805
Hancock,OH,116200.0,125200,9000.0,Hancock,Ohio,OH,1587,1554,6,-174,201,0.9792060491493384,0.003780718336483932,-0.10964083175803403,0.1266540642722117,0.0774526678141136
Wood,WI,98800.0,101600,2800.0,Wood,Wisconsin,WI,-226,-727,39,232,230,3.2168141592920354,-0.17256637168141592,-1.0265486725663715,-1.0176991150442478,0.02834008097165992
Floyd,IN,136600.0,138300,1700.0,Floyd,Indiana,IN,3277,1358,76,396,1447,0.4144034177601465,0.02319194385108331,0.12084223375038144,0.4415624046383888,0.012445095168374817
Putnam,FL,122700.0,75800,-46900.0,Putnam,Florida,FL,-1173,-1406,-307,15,525,1.1986359761295822,0.2617220801364024,-0.01278772378516624,-0.4475703324808184,-0.3822330888345558
Oconee,SC,147300.0,141500,-5800.0,Oconee,South Carolina,SC,4771,3017,-281,135,1900,0.6323621882204988,-0.058897505763990776,0.028295954726472436,0.3982393628170195,-0.03937542430414121
Bastrop,TX,114100.0,152900,38800.0,Bastrop,Texas,TX,6316,3741,309,161,2105,0.5923052564914503,0.04892336922102596,0.02549081697276757,0.3332805573147562,0.34005258545135847
Christian,KY,100900.0,98900,-2000.0,Christian,Kentucky,KY,-5838,-4517,-1279,353,-395,0.7737238780404248,0.21908187735525864,-0.0604659129838986,0.06766015758821514,-0.019821605550049554
Augusta,VA,210700.0,194300,-16400.0,Augusta,Virginia,VA,3616,3222,-142,378,158,0.8910398230088495,-0.039269911504424784,0.10453539823008848,0.04369469026548672,-0.07783578547698149
Surry,NC,106300.0,100800,-5500.0,Surry,North Carolina,NC,561,211,-105,64,391,0.3761140819964349,-0.18716577540106952,0.1140819964349376,0.696969696969697,-0.05174035747883349
Madison,NY,108800.0,121000,12200.0,Madison,New York,NY,2336,1877,240,18,201,0.8035102739726028,0.10273972602739724,0.007705479452054794,0.0860445205479452,0.11213235294117647
Nassau,FL,248200.0,234800,-13400.0,Nassau,Florida,FL,9001,9529,-598,168,-98,1.0586601488723475,-0.06643706254860571,0.018664592823019664,-0.01088767914676147,-0.053988718775181306
Monroe,FL,547500.0,508200,-39300.0,Monroe,Florida,FL,4072,2884,1565,-54,-323,0.7082514734774067,0.3843320235756385,-0.013261296660117878,-0.07932220039292731,-0.07178082191780821
Wagoner,OK,122000.0,131900,9900.0,Wagoner,Oklahoma,OK,9156,4934,46,442,3734,0.5388816076889471,0.005024027959807776,0.048274355613805164,0.40782000873744,0.08114754098360656
Grays Harbor,WA,156700.0,139000,-17700.0,Grays Harbor,Washington,WA,150,1351,183,325,-1709,9.006666666666666,1.22,2.1666666666666665,-11.393333333333333,-0.11295469049138482
Chelan,WA,264400.0,255000,-9400.0,Chelan,Washington,WA,4075,4292,44,17,-278,1.0532515337423314,0.010797546012269937,0.004171779141104295,-0.06822085889570552,-0.03555219364599092
Putnam,TN,119300.0,131500,12200.0,Putnam,Tennessee,TN,4802,4250,504,-14,62,0.8850478967097043,0.10495626822157436,-0.002915451895043732,0.012911286963765098,0.10226320201173512
Yuba,CA,223700.0,217100,-6600.0,Yuba,California,CA,2291,3814,741,6,-2270,1.6647752073330424,0.32343954604975994,0.0026189436927106066,-0.9908336970755128,-0.029503799731783638
Apache,AZ,166300.0,142100,-24200.0,Apache,Arizona,AZ,2618,11,140,171,2296,0.004201680672268907,0.053475935828877004,0.0653170359052712,0.8770053475935828,-0.1455201443174985
McKinley,NM,166300.0,134200,-32100.0,McKinley,New Mexico,NM,3959,-3231,-535,266,7459,-0.8161151806011621,-0.13513513513513514,0.06718868401111391,1.884061631725183,-0.19302465423932652
Clallam,WA,259100.0,238800,-20300.0,Clallam,Washington,WA,2663,2332,210,-74,195,0.8757040931280511,0.07885843034171988,-0.02778820878708224,0.0732256853173113,-0.07834812813585489
Franklin,MA,198900.0,188500,-10400.0,Franklin,Massachusetts,MA,-776,-1400,110,218,296,1.8041237113402064,-0.14175257731958762,-0.2809278350515464,-0.38144329896907214,-0.05228758169934641
Muskogee,OK,67600.0,66200,-1400.0,Muskogee,Oklahoma,OK,-1028,-3407,-890,30,3239,3.3142023346303504,0.8657587548638133,-0.029182879377431907,-3.1507782101167314,-0.020710059171597635
Bulloch,GA,138700.0,128300,-10400.0,Bulloch,Georgia,GA,6937,2744,2373,348,1472,0.3955600403632694,0.3420787083753784,0.05016577771370909,0.21219547354764307,-0.07498197548666186
Grant,IN,80000.0,71000,-9000.0,Grant,Indiana,IN,-677,-1137,-50,-11,521,1.6794682422451994,0.07385524372230429,0.01624815361890694,-0.7695716395864106,-0.1125
Portage,WI,134500.0,147800,13300.0,Portage,Wisconsin,WI,2254,1185,234,85,750,0.525732031943212,0.10381543921916593,0.037710736468500435,0.33274179236912155,0.09888475836431226
Hancock,IN,150500.0,149100,-1400.0,Hancock,Indiana,IN,5997,5879,255,0,-137,0.9803234950808738,0.04252126063031516,0.0,-0.022844755711188932,-0.009302325581395349
Creek,OK,84900.0,96800,11900.0,Creek,Oklahoma,OK,1942,339,-55,247,1411,0.174562306900103,-0.028321318228630283,0.12718846549948504,0.7265705458290422,0.14016489988221437
Greenwood,SC,102800.0,96700,-6100.0,Greenwood,South Carolina,SC,1680,1490,555,-49,-316,0.8869047619047619,0.33035714285714285,-0.029166666666666667,-0.1880952380952381,-0.05933852140077821
Pottawatomie,OK,72300.0,77900,5600.0,Pottawatomie,Oklahoma,OK,2549,241,-299,-134,2741,0.09454688112985483,-0.1173009023146332,-0.05256963515103962,1.075323656335818,0.07745504840940526
Barrow,GA,145000.0,144800,-200.0,Barrow,Georgia,GA,6658,4179,1166,574,739,0.6276659657554822,0.1751276659657555,0.08621207569840793,0.11099429258035448,-0.001379310344827586
Harrison,WV,73400.0,86900,13500.0,Harrison,West Virginia,WV,298,-84,316,-64,130,-0.2818791946308725,1.0604026845637584,-0.21476510067114093,0.436241610738255,0.18392370572207084
